0.06375,38.9
0.065,35.7
0.06625,35.3
0.0675,36.3
0.06875,33.6
0.07,36.0
0.07125,35.9
0.0725,33.9
0.07375,35.0
0.075,34.2
0.07625,36.3
0.0775,32.9
0.07875,35.0
0.08,34.2
0.08125,34.9
0.0825,33.0
0.08375,34.4
0.085,36.3
0.08625,33.9
0.0875,34.6
0.08875,34.4
0.09,34.8
0.09125,32.6
0.0925,34.3
0.09375,34.1
0.095,34.6
0.09625,34.7
0.0975,34.0
0.09875,34.7
0.1,36.1
0.10125,33.4
0.1025,34.8
0.10375,34.0
0.105,32.9
0.10625,33.7
0.1075,34.9
0.10875,34.3
0.11,33.6
0.11125,34.0
0.1125,34.7
0.11375,33.8
0.115,35.9
0.11625,34.1
0.1175,34.3
0.11875,32.7
0.12,34.6
0.12125,32.2
0.1225,36.0
0.12375,33.8
0.125,34.3
