0.06375,170.8
0.065,165.6
0.06625,166.4
0.0675,173.3
0.06875,161.8
0.07,159.3
0.07125,149.9
0.0725,149.5
0.07375,147.7
0.075,153.3
0.07625,153.7
0.0775,145.4
0.07875,140.4
0.08,144.0
0.08125,143.9
0.0825,139.3
0.08375,139.2
0.085,140.7
0.08625,140.6
0.0875,137.8
0.08875,139.3
0.09,139.2
0.09125,141.9
0.0925,139.9
0.09375,142.8
0.095,146.7
0.09625,149.1
0.0975,147.9
0.09875,141.4
0.1,141.5
0.10125,143.6
0.1025,147.5
0.10375,140.3
0.105,140.4
0.10625,154.9
0.1075,164.4
0.10875,165.6
0.11,163.7
0.11125,162.5
0.1125,175.6
0.11375,156.1
0.115,159.6
0.11625,168.3
0.1175,165.6
0.11875,170.8
0.12,174.1
0.12125,163.7
0.1225,163.8
0.12375,165.0
0.125,161.6
