0.06375,413.9
0.065,356.8
0.06625,337.5
0.0675,334.2
0.06875,332.4
0.07,329.8
0.07125,326.1
0.0725,331.3
0.07375,334.8
0.075,341.6
0.07625,335.3
0.0775,330.2
0.07875,339.9
0.08,347.5
0.08125,319.8
0.0825,331.1
0.08375,327.3
0.085,324.2
0.08625,303.2
0.0875,301.2
0.08875,297.6
0.09,291.1
0.09125,298.9
0.0925,298.6
0.09375,300.8
0.095,298.4
0.09625,297.8
0.0975,292.0
0.09875,299.3
0.1,296.0
0.10125,304.7
0.1025,302.9
0.10375,297.0
0.105,306.7
0.10625,293.4
0.1075,295.5
0.10875,302.5
0.11,293.2
0.11125,295.3
0.1125,295.1
0.11375,294.8
0.115,289.1
0.11625,297.7
0.1175,285.0
0.11875,297.3
0.12,289.8
0.12125,295.5
0.1225,297.9
0.12375,287.8
0.125,297.4
