0.06375,123.7
0.065,118.2
0.06625,119.2
0.0675,121.9
0.06875,120.1
0.07,118.5
0.07125,119.8
0.0725,120.6
0.07375,120.1
0.075,117.7
0.07625,118.6
0.0775,118.3
0.07875,118.0
0.08,119.9
0.08125,118.6
0.0825,119.5
0.08375,119.6
0.085,119.0
0.08625,116.9
0.0875,118.9
0.08875,117.5
0.09,118.7
0.09125,119.8
0.0925,121.5
0.09375,122.2
0.095,120.7
0.09625,120.6
0.0975,119.5
0.09875,119.1
0.1,119.4
0.10125,118.3
0.1025,118.2
0.10375,119.8
0.105,119.0
0.10625,121.1
0.1075,121.7
0.10875,119.9
0.11,124.1
0.11125,118.8
0.1125,120.5
0.11375,119.7
0.115,120.1
0.11625,118.5
0.1175,119.9
0.11875,121.0
0.12,119.8
0.12125,121.0
0.1225,119.6
0.12375,119.1
0.125,119.9
