0.06375,168.7
0.065,156.2
0.06625,156.1
0.0675,161.0
0.06875,162.2
0.07,181.1
0.07125,161.7
0.0725,162.7
0.07375,148.9
0.075,172.0
0.07625,181.0
0.0775,171.1
0.07875,159.3
0.08,168.0
0.08125,149.4
0.0825,156.2
0.08375,164.8
0.085,152.6
0.08625,160.4
0.0875,157.9
0.08875,157.9
0.09,154.1
0.09125,159.2
0.0925,161.1
0.09375,151.2
0.095,148.8
0.09625,153.9
0.0975,147.5
0.09875,156.2
0.1,155.0
0.10125,160.3
0.1025,154.3
0.10375,156.7
0.105,146.9
0.10625,151.1
0.1075,146.8
0.10875,163.0
0.11,147.9
0.11125,153.0
0.1125,152.4
0.11375,152.1
0.115,155.6
0.11625,159.0
0.1175,154.9
0.11875,159.2
0.12,153.5
0.12125,156.8
0.1225,156.8
0.12375,163.9
0.125,156.8
