0.06375,241.8
0.065,241.5
0.06625,240.9
0.0675,239.2
0.06875,237.0
0.07,236.9
0.07125,245.7
0.0725,240.0
0.07375,237.5
0.075,238.9
0.07625,239.5
0.0775,237.6
0.07875,239.6
0.08,238.8
0.08125,240.6
0.0825,236.5
0.08375,239.9
0.085,241.6
0.08625,239.8
0.0875,238.0
0.08875,239.1
0.09,237.4
0.09125,239.0
0.0925,236.5
0.09375,239.2
0.095,238.2
0.09625,240.3
0.0975,241.4
0.09875,237.7
0.1,237.5
0.10125,237.8
0.1025,238.3
0.10375,239.4
0.105,238.8
0.10625,236.5
0.1075,239.5
0.10875,238.8
0.11,238.7
0.11125,245.9
0.1125,245.0
0.11375,240.7
0.115,239.6
0.11625,242.4
0.1175,252.5
0.11875,256.5
0.12,292.1
0.12125,276.6
0.1225,284.4
0.12375,251.6
0.125,251.2
