0.06375,182.3
0.065,161.3
0.06625,158.8
0.0675,153.8
0.06875,157.7
0.07,151.3
0.07125,155.7
0.0725,151.9
0.07375,149.4
0.075,151.2
0.07625,143.9
0.0775,141.0
0.07875,141.1
0.08,145.9
0.08125,146.8
0.0825,146.3
0.08375,144.6
0.085,143.4
0.08625,140.0
0.0875,140.0
0.08875,140.4
0.09,141.0
0.09125,139.2
0.0925,138.8
0.09375,139.4
0.095,146.6
0.09625,144.3
0.0975,145.1
0.09875,138.8
0.1,139.0
0.10125,140.6
0.1025,139.5
0.10375,139.2
0.105,137.9
0.10625,140.4
0.1075,138.9
0.10875,138.2
0.11,139.4
0.11125,140.4
0.1125,140.0
0.11375,138.0
0.115,138.4
0.11625,138.4
0.1175,140.6
0.11875,142.3
0.12,143.1
0.12125,139.9
0.1225,147.0
0.12375,156.9
0.125,143.3
