0.06375,36.8
0.065,30.6
0.06625,31.0
0.0675,29.8
0.06875,29.1
0.07,28.7
0.07125,29.3
0.0725,29.1
0.07375,29.3
0.075,28.9
0.07625,28.6
0.0775,29.2
0.07875,29.3
0.08,28.9
0.08125,29.8
0.0825,29.2
0.08375,30.9
0.085,30.6
0.08625,28.0
0.0875,28.3
0.08875,28.5
0.09,28.5
0.09125,27.9
0.0925,28.7
0.09375,29.0
0.095,28.0
0.09625,28.3
0.0975,27.4
0.09875,27.6
0.1,28.3
0.10125,28.1
0.1025,28.7
0.10375,28.0
0.105,28.0
0.10625,27.8
0.1075,29.1
0.10875,28.4
0.11,27.9
0.11125,27.3
0.1125,28.3
0.11375,27.7
0.115,28.2
0.11625,28.8
0.1175,27.7
0.11875,28.1
0.12,28.4
0.12125,27.8
0.1225,28.3
0.12375,28.2
0.125,27.4
