0.06375,31.3
0.065,28.9
0.06625,29.1
0.0675,28.8
0.06875,28.7
0.07,28.7
0.07125,28.3
0.0725,27.5
0.07375,28.3
0.075,28.7
0.07625,28.3
0.0775,28.7
0.07875,28.5
0.08,28.6
0.08125,28.8
0.0825,28.8
0.08375,28.4
0.085,28.1
0.08625,28.8
0.0875,28.4
0.08875,28.0
0.09,28.2
0.09125,28.3
0.0925,28.5
0.09375,27.9
0.095,28.5
0.09625,28.9
0.0975,27.8
0.09875,28.2
0.1,29.0
0.10125,28.7
0.1025,28.6
0.10375,28.4
0.105,27.4
0.10625,27.5
0.1075,28.5
0.10875,28.3
0.11,28.4
0.11125,27.8
0.1125,28.4
0.11375,28.4
0.115,28.8
0.11625,28.6
0.1175,28.0
0.11875,28.3
0.12,27.8
0.12125,28.2
0.1225,28.7
0.12375,28.5
0.125,27.7
