0.06375,58.1
0.065,57.7
0.06625,58.2
0.0675,58.3
0.06875,58.1
0.07,58.1
0.07125,57.6
0.0725,57.4
0.07375,57.7
0.075,58.1
0.07625,59.0
0.0775,60.7
0.07875,58.0
0.08,57.6
0.08125,58.6
0.0825,59.0
0.08375,57.5
0.085,58.0
0.08625,57.2
0.0875,57.8
0.08875,57.9
0.09,58.0
0.09125,58.4
0.0925,57.8
0.09375,57.9
0.095,58.5
0.09625,57.0
0.0975,58.3
0.09875,57.5
0.1,57.2
0.10125,57.4
0.1025,58.3
0.10375,57.3
0.105,58.2
0.10625,57.4
0.1075,58.8
0.10875,57.5
0.11,58.1
0.11125,57.7
0.1125,60.0
0.11375,57.8
0.115,57.7
0.11625,56.7
0.1175,57.6
0.11875,57.2
0.12,58.5
0.12125,57.3
0.1225,57.3
0.12375,56.6
0.125,58.2
